cell_id,glat,glng,lat,lng,count,weight
1578,40.300000000000004,-121.2,40.30522105508466,-121.22344968160077,87,174
1579,40.300000000000004,-121.10000000000001,40.28983458877788,-121.10257090458919,73,146
1580,40.300000000000004,-121.0,40.30913520705769,-121.00843787258378,101,205
1581,40.300000000000004,-120.9,40.3424856735194,-120.91291027978437,31,62
1582,40.300000000000004,-120.5,40.2960458304762,-120.50930063454992,177,361
1583,40.400000000000006,-124.0,40.426057418709384,-123.99007088741276,103,214
1584,40.400000000000006,-123.9,40.37278356364558,-123.93083092096244,77,163
1585,40.400000000000006,-123.7,40.425858653846156,-123.69542703846153,26,52
1586,40.400000000000006,-123.5,40.43223166806065,-123.50006967700044,32,64
1587,40.400000000000006,-122.4,40.42167858897446,-122.40059595557568,113,226
1588,40.400000000000006,-122.30000000000001,40.39793499073754,-122.28903834327078,701,1477
1589,40.400000000000006,-122.2,40.395976347625975,-122.21055214232916,114,226
1590,40.400000000000006,-121.5,40.3622520858106,-121.53227088897583,61,124
1591,40.400000000000006,-120.9,40.38573946673045,-120.8698493472173,72,144
1592,40.400000000000006,-120.80000000000001,40.40422831832646,-120.79136966869176,103,211
1593,40.400000000000006,-120.7,40.41437003225807,-120.69298349462365,93,186
1594,40.400000000000006,-120.60000000000001,40.3943185859121,-120.60957489677371,186,375
1595,40.400000000000006,-120.5,40.38058321855828,-120.5018493129525,54,108
1596,40.400000000000006,-120.4,40.37216588636364,-120.41147888636364,44,92
1597,40.400000000000006,-120.30000000000001,40.40153917914595,-120.2960886013567,25,50
1598,40.5,-124.2,40.52302754911238,-124.15685794795004,26,52
1599,40.5,-124.10000000000001,40.51634787962004,-124.11010317675381,275,556
1600,40.5,-124.0,40.50128801876733,-123.99651717753055,87,174
1601,40.5,-123.9,40.477925447592725,-123.91179874764124,37,74
1602,40.5,-123.80000000000001,40.473042232652965,-123.79914310593547,87,173
1603,40.5,-123.7,40.47389694169334,-123.70921971326575,44,88
1604,40.5,-123.60000000000001,40.48882778571429,-123.59672646428571,28,56
1605,40.5,-122.60000000000001,40.48545750873595,-122.58233786222266,29,58
1606,40.5,-122.5,40.498028212779026,-122.49210604664444,120,241
1607,40.5,-122.4,40.49955383749674,-122.3840486235007,308,638
1608,40.5,-122.30000000000001,40.49107560818791,-122.31890681131708,609,1295
1609,40.5,-122.2,40.51624343470489,-122.20830856614549,131,264
1610,40.5,-122.10000000000001,40.5129041239569,-122.1080189205327,79,158
1611,40.5,-122.0,40.50383917204301,-122.00398993548389,93,195
1612,40.5,-121.9,40.496403721311474,-121.89837731967212,122,244
1613,40.5,-121.80000000000001,40.511223083333334,-121.81297960416667,48,96
1614,40.5,-121.7,40.522771335452006,-121.69252553238093,51,102
1615,40.5,-121.60000000000001,40.53951939094578,-121.59789691026202,44,90
1616,40.5,-121.0,40.51762168938362,-121.01520009067877,39,78
1617,40.5,-120.9,40.46296197110576,-120.92568810506421,28,56
1618,40.5,-120.60000000000001,40.483604374997775,-120.59748840150439,83,166
1619,40.5,-120.5,40.47992639702133,-120.54496546178139,25,50
1620,40.6,-124.30000000000001,40.58213072980231,-124.28319445605072,38,76
1621,40.6,-124.2,40.61542065236248,-124.20120765344257,348,701
1622,40.6,-124.10000000000001,40.56875603716691,-124.13100670371755,77,156
1623,40.6,-123.2,40.5539485,-123.18144727272728,22,44
1624,40.6,-122.5,40.6000499375,-122.4835297734375,128,273
1625,40.6,-122.4,40.598584832155154,-122.37421058752079,754,1594
1626,40.6,-122.30000000000001,40.59613797338891,-122.30114860300321,339,681
1627,40.6,-122.2,40.59143893062037,-122.2298702639578,270,543
1628,40.6,-122.10000000000001,40.6027751,-122.10791515000001,20,41
1629,40.6,-121.9,40.62281872727272,-121.90483927272727,22,44
1630,40.6,-121.60000000000001,40.565704468215,-121.57330941127293,22,46
1631,40.6,-121.5,40.616829390369844,-121.50280123261385,33,66
1632,40.6,-121.2,40.6448511814893,-121.20022755950465,35,70
1633,40.6,-121.10000000000001,40.58711078206255,-121.08900836937745,38,76
1634,40.6,-120.60000000000001,40.595906873359816,-120.64107997873121,24,48
1635,40.7,-124.2,40.71319367839643,-124.20325524142174,330,659
1636,40.7,-124.10000000000001,40.735346166666666,-124.14178146666667,30,60
1637,40.7,-122.9,40.69499813636364,-122.91856304545455,66,141
1638,40.7,-122.60000000000001,40.66214204347826,-122.62161947826087,23,48
1639,40.7,-122.4,40.6759415555159,-122.3813321476265,84,172
1640,40.7,-122.30000000000001,40.699750423689565,-122.32360844200467,224,483
1641,40.7,-122.2,40.68778363291139,-122.22451432911393,79,161
1642,40.7,-122.10000000000001,40.71641075457336,-122.0917807114882,127,259
1643,40.7,-122.0,40.71082520833333,-122.00363454166667,24,48
1644,40.7,-121.4,40.68512644288212,-121.41128891758984,85,182
1645,40.7,-120.7,40.72136171201835,-120.69903574919694,43,86
1646,40.800000000000004,-124.2,40.78545503911372,-124.17613951048384,383,769
1647,40.800000000000004,-124.10000000000001,40.79718037997414,-124.11340286542249,549,1095
1648,40.800000000000004,-124.0,40.794950375,-124.01614504166668,48,96
1649,40.800000000000004,-123.10000000000001,40.765384708333336,-123.11520016666667,24,48
1650,40.800000000000004,-122.30000000000001,40.78049561850197,-122.32129462276865,117,257
1651,40.800000000000004,-122.0,40.76536340991739,-122.00693145596404,95,190
1652,40.800000000000004,-121.9,40.81940477083334,-121.93115412499999,48,98
1653,40.800000000000004,-121.5,40.796806272727274,-121.50645899999999,22,44
1654,40.800000000000004,-120.7,40.78182264294436,-120.72734182724093,35,72
1655,40.900000000000006,-124.2,40.856664712488374,-124.16010493429688,27,56
1656,40.900000000000006,-124.10000000000001,40.91085699577873,-124.0939415145342,781,1562
1657,40.900000000000006,-124.0,40.89606985808981,-124.00853782764531,217,433
1658,40.900000000000006,-123.9,40.923717135996235,-123.87929981225471,52,104
1659,40.900000000000006,-123.80000000000001,40.90805280725192,-123.79847441923673,198,399
1660,40.900000000000006,-123.7,40.917943843084196,-123.70623906726802,187,374
1661,40.900000000000006,-123.60000000000001,40.91954437647058,-123.61082586470589,170,340
1662,40.900000000000006,-123.5,40.867725004560604,-123.51730737163727,41,82
1663,40.900000000000006,-122.4,40.91681040189799,-122.40545556353126,53,113
1664,40.900000000000006,-121.9,40.87451943480675,-121.90104216257959,55,111
1665,40.900000000000006,-121.80000000000001,40.85706360983736,-121.78978216674196,71,143
1666,40.900000000000006,-121.7,40.881392440000006,-121.668295768,125,261
1667,40.900000000000006,-121.60000000000001,40.91887528668001,-121.60445213308897,93,192
1668,40.900000000000006,-120.5,40.88524680751567,-120.47685572502935,32,66
1669,41.0,-124.10000000000001,40.98379547640228,-124.10723058227202,270,542
1670,41.0,-123.7,41.02983651292247,-123.66468547957663,50,100
1671,41.0,-123.60000000000001,40.9905331593039,-123.638826414369,84,168
1672,41.0,-122.4,41.000744186677125,-122.41558129085584,32,64
1673,41.0,-121.60000000000001,40.99920404588863,-121.61189471850882,67,141
1674,41.0,-121.5,40.996641808679435,-121.50180117501102,25,50
1675,41.0,-121.4,41.01278223836078,-121.42974275179573,63,128
1676,41.0,-120.80000000000001,40.99792871366358,-120.80942739668468,41,82
1677,41.1,-124.2,41.101407099999996,-124.15376633333334,30,60
1678,41.1,-124.10000000000001,41.0738181659798,-124.13849054063208,83,165
1679,41.1,-123.7,41.08072696186498,-123.68786331294555,119,242
1680,41.1,-122.4,41.07137981556691,-122.35949487091966,103,214
1681,41.1,-122.30000000000001,41.11355232027053,-122.33393893511158,52,110
1682,41.1,-121.60000000000001,41.1094266947094,-121.64054279694007,34,68
1683,41.1,-121.4,41.05330428571428,-121.39296790476189,21,42
1684,41.1,-121.30000000000001,41.08500539149658,-121.30173921068247,40,80
1685,41.1,-121.2,41.07848973171921,-121.20348023847522,30,60
1686,41.1,-121.10000000000001,41.135705366939085,-121.12310085734075,26,52
1687,41.1,-120.9,41.09702823535227,-120.90702204390959,37,76
1688,41.1,-120.5,41.09382188115329,-120.4815833066373,36,72
1689,41.2,-124.10000000000001,41.191478009005614,-124.10554134110188,127,258
1690,41.2,-123.7,41.183585749831416,-123.69484887424133,60,122
1691,41.2,-122.30000000000001,41.20356787922587,-122.28077134501605,261,530
1692,41.2,-120.9,41.193008918087855,-120.94056965888917,20,40
1693,41.300000000000004,-124.10000000000001,41.28180814879516,-124.06999736449204,89,178
1694,41.300000000000004,-124.0,41.31603168446571,-124.0395621668533,56,111
1695,41.300000000000004,-123.60000000000001,41.274339718822034,-123.59170255231922,26,52
1696,41.300000000000004,-123.5,41.31045708114865,-123.53188360687038,28,58
1697,41.300000000000004,-122.30000000000001,41.29705366044724,-122.3078386155442,406,820
1698,41.300000000000004,-122.2,41.27335348692953,-122.20037146077578,44,88
1699,41.300000000000004,-122.10000000000001,41.25473043842461,-122.120151364245,95,198
1700,41.300000000000004,-122.0,41.2605055,-122.00512786363637,22,44
1701,41.300000000000004,-121.9,41.265707797932166,-121.90671319674253,22,44
1702,41.300000000000004,-121.80000000000001,41.25698804588258,-121.82492177831564,23,46
1703,41.300000000000004,-120.9,41.31822546578378,-120.90848150479657,30,60
1704,41.400000000000006,-124.0,41.378911376961874,-124.01389427705249,69,138
1705,41.400000000000006,-122.4,41.41001015736498,-122.39393281070674,319,664
1706,41.400000000000006,-120.9,41.417992101488,-120.90020073997958,36,76
1707,41.5,-124.0,41.49420776627091,-124.03222890290218,125,255
1708,41.5,-122.9,41.49727174151136,-122.89952009422477,29,58
1709,41.5,-122.5,41.50271211753121,-122.47191721660016,96,194
1710,41.5,-122.4,41.476380666060415,-122.3745187982742,77,160
1711,41.5,-122.2,41.53809379264213,-122.23655805290754,27,54
1712,41.5,-121.2,41.52537408589139,-121.1554547288798,35,70
1713,41.5,-121.0,41.50086756375279,-120.99700218967924,20,44
1714,41.5,-120.60000000000001,41.48519696153846,-120.59790584615385,26,52
1715,41.5,-120.5,41.50185002916473,-120.51780526533649,72,146
1716,41.5,-120.2,41.52650388287112,-120.18684991666677,25,50
1717,41.6,-124.10000000000001,41.60318577694222,-124.094440823342,178,358
1718,41.6,-122.9,41.59359200586504,-122.89317038813748,27,55
1719,41.6,-122.80000000000001,41.61777030596739,-122.80107699732676,66,139
1720,41.6,-122.5,41.62207773435153,-122.51655786493639,186,381
1721,41.6,-122.4,41.61777298173264,-122.39990304222202,65,130
1722,41.6,-122.30000000000001,41.585261469454444,-122.30908871220169,48,96
1723,41.6,-122.2,41.608920477236055,-122.191068144583,42,84
1724,41.6,-120.4,41.58618738122071,-120.40906434364985,31,63
1725,41.6,-120.30000000000001,41.55976534447885,-120.27721749413831,34,73
1726,41.7,-124.2,41.741647106981425,-124.16426514009478,69,138
1727,41.7,-124.10000000000001,41.695355074613374,-124.12190177562108,104,211
1728,41.7,-122.7,41.69723108801267,-122.70547414578554,69,139
1729,41.7,-122.60000000000001,41.70240080277621,-122.6168833211404,331,688
1730,41.7,-122.5,41.7090483,-122.52801586666666,30,60
1731,41.7,-122.10000000000001,41.6745567582711,-122.07750792392252,35,70
1732,41.800000000000004,-124.2,41.77585129970172,-124.18849343437189,534,1074
1733,41.800000000000004,-124.10000000000001,41.80690393291421,-124.1052352887957,348,706
1734,41.800000000000004,-124.0,41.8354079516455,-124.01546972955619,96,194
1735,41.800000000000004,-123.4,41.7948541400921,-123.38209408433667,39,78
1736,41.800000000000004,-123.30000000000001,41.79911747813833,-123.33341544367667,40,80
1737,41.800000000000004,-123.2,41.840316355054675,-123.19122572731416,23,48
1738,41.800000000000004,-123.0,41.80018794333297,-123.01186887490803,41,82
1739,41.800000000000004,-122.60000000000001,41.788356225054464,-122.59435522918058,228,463
1740,41.800000000000004,-122.5,41.788121770206054,-122.50464987753024,43,86
1741,41.800000000000004,-122.0,41.80825471488559,-122.01138214793181,32,64
1742,41.900000000000006,-124.2,41.91366306896552,-124.17212548275862,58,116
1743,41.900000000000006,-124.10000000000001,41.89439679333491,-124.1373003490704,143,287
1744,41.900000000000006,-123.9,41.86393879748102,-123.87280830111148,31,62
1745,41.900000000000006,-123.80000000000001,41.8901624005164,-123.8055570147021,125,262
1746,41.900000000000006,-122.80000000000001,41.86489249028149,-122.79882924414053,20,40
1747,41.900000000000006,-122.60000000000001,41.87953665864403,-122.57106771609187,213,446
1748,41.900000000000006,-122.5,41.887541,-122.49876578947368,57,114
1749,41.900000000000006,-121.4,41.900821748800446,-121.39701236292652,36,72
1750,42.0,-124.2,41.97015707640219,-124.20261890515332,70,142
1751,42.0,-123.7,41.97661466235866,-123.7346649163418,37,74
1752,42.0,-122.60000000000001,41.979744420443645,-122.60468565952775,111,225
1753,42.0,-121.9,41.97546698481026,-121.90847932297804,80,164
1754,42.0,-121.5,41.977499635708995,-121.49742957841018,34,70
